postcode,In Use?,latitude,longitude,easting,northing,grid ref,county,district,ward,district code,ward code,country,county code,constituency,introduced,terminated,parish,national park,population,households,built up area,built up sub-division,lower layer super output area,rural/urban,region,altitude,london zone,LSOA code,local authority,MSOA code,middle layer super output area,parish code,census output area,constituency code,index of Multiple Deprivation,quality,user type,last updated
WC1A 2JR,Yes,51.518562,-0.124081,530255,181628,TQ302816,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",35,24,"Greater London","Camden","Camden 028C","Urban major conurbation",London,36,1,E01000918,,E02000193,"Camden 028",E43000197,E00004558,E14000750,9145,1,0,2018-08-21
WC1A 2JS,Yes,51.518072,-0.123784,530277,181574,TQ302815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",20,10,"Greater London","Camden","Camden 028C","Urban major conurbation",London,37,1,E01000918,,E02000193,"Camden 028",E43000197,E00004558,E14000750,9145,1,0,2018-08-21
WC1A 2JU,Yes,51.518235,-0.123821,530274,181592,TQ302815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",14,12,"Greater London","Camden","Camden 028C","Urban major conurbation",London,37,1,E01000918,,E02000193,"Camden 028",E43000197,E00004558,E14000750,9145,1,0,2018-08-21
WC1A 2JX,Yes,51.518353,-0.123946,530265,181605,TQ302816,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",21,12,"Greater London","Camden","Camden 028C","Urban major conurbation",London,36,1,E01000918,,E02000193,"Camden 028",E43000197,E00004558,E14000750,9145,1,0,2018-08-21
WC1A 2LA,Yes,51.517924,-0.124064,530258,181557,TQ302815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,37,1,E01000918,,E02000193,"Camden 028",E43000197,E00004558,E14000750,9145,1,0,2018-08-21
WC1A 2LD,Yes,51.517962,-0.124235,530246,181561,TQ302815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",41,12,"Greater London","Camden","Camden 028C","Urban major conurbation",London,37,1,E01000918,,E02000193,"Camden 028",E43000197,E00004558,E14000750,9145,1,0,2018-08-21
WC1A 2LH,Yes,51.518045,-0.124319,530240,181570,TQ302815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",34,12,"Greater London","Camden","Camden 028C","Urban major conurbation",London,36,1,E01000918,,E02000193,"Camden 028",E43000197,E00004558,E14000750,9145,1,0,2018-08-21
WC1A 2LP,Yes,51.518561,-0.123447,530299,181629,TQ302816,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",49,28,"Greater London","Camden","Camden 028C","Urban major conurbation",London,37,1,E01000918,,E02000193,"Camden 028",E43000197,E00004558,E14000750,9145,1,0,2018-08-21
WC1A 2LS,Yes,51.518829,-0.123854,530270,181658,TQ302816,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",5,1,"Greater London","Camden","Camden 028C","Urban major conurbation",London,36,1,E01000918,,E02000193,"Camden 028",E43000197,E00004559,E14000750,9145,1,0,2018-08-21
WC1A 2NJ,Yes,51.518903,-0.123995,530260,181666,TQ302816,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,35,1,E01000918,,E02000193,"Camden 028",E43000197,E00004559,E14000750,9145,1,1,2018-08-21
WC1A 2NS,Yes,51.519455,-0.12367,530281,181728,TQ302817,"Greater London","Camden","Bloomsbury",E09000007,E05000129,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",8,5,"Greater London","Camden","Camden 028A","Urban major conurbation",London,34,1,E01000855,,E02000193,"Camden 028",E43000197,E00004169,E14000750,16377,1,0,2018-08-21
WC1A 2PJ,Yes,51.519622,-0.12332,530305,181747,TQ303817,"Greater London","Camden","Bloomsbury",E09000007,E05000129,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",8,3,"Greater London","Camden","Camden 028A","Urban major conurbation",London,35,1,E01000855,,E02000193,"Camden 028",E43000197,E00004169,E14000750,16377,1,0,2018-08-21
WC1A 2PY,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",1986-07-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC1A 2QA,Yes,51.519914,-0.122584,530355,181781,TQ303817,"Greater London","Camden","Bloomsbury",E09000007,E05000129,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",9,5,"Greater London","Camden","Camden 028A","Urban major conurbation",London,36,1,E01000855,,E02000193,"Camden 028",E43000197,E00004169,E14000750,16377,1,0,2018-08-21
WC1A 2QD,Yes,51.518697,-0.121236,530452,181648,TQ304816,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028B","Urban major conurbation",London,40,1,E01000914,,E02000193,"Camden 028",E43000197,E00004554,E14000750,16853,1,0,2018-08-21
WC1A 2QH,Yes,51.518375,-0.121336,530446,181612,TQ304816,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",4,2,"Greater London","Camden","Camden 028B","Urban major conurbation",London,38,1,E01000914,,E02000193,"Camden 028",E43000197,E00004554,E14000750,16853,1,0,2018-08-21
WC1A 2QL,Yes,51.519888,-0.122657,530350,181778,TQ303817,"Greater London","Camden","Bloomsbury",E09000007,E05000129,England,E11000009,"Holborn and St Pancras",1999-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028A","Urban major conurbation",London,36,1,E01000855,,E02000193,"Camden 028",E43000197,E00004169,E14000750,16377,1,1,2018-08-21
WC1A 2QN,Yes,51.519802,-0.122891,530334,181768,TQ303817,"Greater London","Camden","Bloomsbury",E09000007,E05000129,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028A","Urban major conurbation",London,36,1,E01000855,,E02000193,"Camden 028",E43000197,E00004169,E14000750,16377,1,0,2018-08-21
WC1A 2QP,Yes,51.519985,-0.12248,530362,181789,TQ303817,"Greater London","Camden","Bloomsbury",E09000007,E05000129,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",1,1,"Greater London","Camden","Camden 028A","Urban major conurbation",London,36,1,E01000855,,E02000193,"Camden 028",E43000197,E00004169,E14000750,16377,1,0,2018-08-21
WC1A 2QR,Yes,51.518376,-0.12131,530448,181612,TQ304816,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028B","Urban major conurbation",London,38,1,E01000914,,E02000193,"Camden 028",E43000197,E00004554,E14000750,16853,1,0,2018-08-21
WC1A 2QS,Yes,51.518376,-0.12131,530448,181612,TQ304816,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028B","Urban major conurbation",London,38,1,E01000914,,E02000193,"Camden 028",E43000197,E00004554,E14000750,16853,1,0,2018-08-21
WC1A 2RA,Yes,51.518249,-0.122353,530376,181596,TQ303815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,38,1,E01000918,,E02000193,"Camden 028",E43000197,E00004558,E14000750,9145,1,0,2018-08-21
WC1A 2RJ,Yes,51.518729,-0.123267,530311,181648,TQ303816,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028B","Urban major conurbation",London,37,1,E01000914,,E02000193,"Camden 028",E43000197,E00004554,E14000750,16853,1,0,2018-08-21
WC1A 2RL,Yes,51.518133,-0.122528,530364,181583,TQ303815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,37,1,E01000918,,E02000193,"Camden 028",E43000197,E00004558,E14000750,9145,1,0,2018-08-21
WC1A 2RN,Yes,51.518195,-0.122453,530369,181590,TQ303815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,37,1,E01000918,,E02000193,"Camden 028",E43000197,E00004558,E14000750,9145,1,0,2018-08-21
WC1A 2RP,Yes,51.518045,-0.122647,530356,181573,TQ303815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,38,1,E01000918,,E02000193,"Camden 028",E43000197,E00004558,E14000750,9145,1,0,2018-08-21
WC1A 2SA,Yes,51.517493,-0.125123,530186,181507,TQ301815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",13,6,"Greater London","Camden","Camden 028C","Urban major conurbation",London,35,1,E01000918,,E02000193,"Camden 028",E43000197,E00004559,E14000750,9145,1,0,2018-08-21
WC1A 2SD,Yes,51.517958,-0.124553,530224,181560,TQ302815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1996-12-01,,"Camden, unparished area","",3,0,"Greater London","Camden","Camden 028C","Urban major conurbation",London,36,1,E01000918,,E02000193,"Camden 028",E43000197,E00004559,E14000750,9145,1,1,2018-08-21
WC1A 2SE,Yes,51.517491,-0.125148,530184,181507,TQ301815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",28,18,"Greater London","Camden","Camden 028C","Urban major conurbation",London,35,1,E01000918,,E02000193,"Camden 028",E43000197,E00004559,E14000750,9145,1,0,2018-08-21
WC1A 2SL,Yes,51.517427,-0.124362,530239,181501,TQ302815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2009-06-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,37,1,E01000918,,E02000193,"Camden 028",E43000197,E00004560,E14000750,9145,1,0,2018-08-21
WC1A 2SN,Yes,51.517999,-0.123715,530282,181566,TQ302815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,38,1,E01000918,,E02000193,"Camden 028",E43000197,E00004558,E14000750,9145,1,0,2018-08-21
WC1A 2TA,Yes,51.518208,-0.123133,530322,181590,TQ303815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,37,1,E01000918,,E02000193,"Camden 028",E43000197,E00004558,E14000750,9145,1,0,2018-08-21
WC1A 2TH,Yes,51.518012,-0.122864,530341,181569,TQ303815,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",2,1,"Greater London","Camden","Camden 028C","Urban major conurbation",London,38,1,E01000918,,E02000193,"Camden 028",E43000197,E00004558,E14000750,9145,1,0,2018-08-21
WC1A 9AE,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2008-10-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC1A 9AL,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2008-11-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC1A 9AN,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2008-11-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC1A 9AU,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2009-01-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC1A 9AY,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2013-05-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC1A 9BE,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2009-05-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC1A 9BF,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2009-12-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC1A 9BG,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2009-05-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC1A 9EE,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2010-02-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC1A 9FB,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2010-11-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC1A 9FD,Yes,51.524567,-0.112017,531075,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2017-12-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC1A 9FG,Yes,51.524567,-0.112017,531075,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2018-04-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
