postcode,In Use?,latitude,longitude,easting,northing,grid ref,county,district,ward,district code,ward code,country,county code,constituency,introduced,terminated,parish,national park,population,households,built up area,built up sub-division,lower layer super output area,rural/urban,region,altitude,london zone,LSOA code,local authority,MSOA code,middle layer super output area,parish code,census output area,constituency code,index of Multiple Deprivation,quality,user type,last updated
EC1A 1YF,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2002-11-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1YG,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2002-11-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1YH,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2002-11-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1YJ,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2002-11-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1YL,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2002-11-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1YN,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2003-11-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1YP,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2003-02-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1YQ,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2002-07-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1YR,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2002-10-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1YS,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2003-02-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1YT,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2002-10-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1YU,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2003-03-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1YW,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2003-02-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1YX,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2003-03-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1YY,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2004-01-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1YZ,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2002-10-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1ZA,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2004-06-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1ZB,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2004-08-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1ZD,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2004-08-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1ZE,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2004-08-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1ZF,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2004-08-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1ZG,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2004-08-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 1ZH,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2004-06-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1A 2AA,Yes,51.516273,-0.102498,531759,181412,TQ317814,"City of London","City of London","Farringdon Within",E09000001,E05009304,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001G","Urban major conurbation",London,31,1,E01032740,,E02000001,"City of London 001",E43000191,E00000026,E14000639,18868,1,0,2018-08-21
EC1A 2AE,Yes,51.51633,-0.102683,531746,181418,TQ317814,"City of London","City of London","Farringdon Within",E09000001,E05009304,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001G","Urban major conurbation",London,30,1,E01032740,,E02000001,"City of London 001",E43000191,E00000026,E14000639,18868,1,0,2018-08-21
EC1A 2AL,Yes,51.517473,-0.103327,531698,181544,TQ316815,"City of London","City of London","Farringdon Without",E09000001,E05009305,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001G","Urban major conurbation",London,23,1,E01032740,,E02000001,"City of London 001",E43000191,E00000027,E14000639,18868,1,1,2018-08-21
EC1A 2AT,Yes,51.516738,-0.104006,531653,181461,TQ316814,"City of London","City of London","Farringdon Within",E09000001,E05009304,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001G","Urban major conurbation",London,25,1,E01032740,,E02000001,"City of London 001",E43000191,E00000026,E14000639,18868,1,0,2018-08-21
EC1A 2AY,Yes,51.517187,-0.102878,531730,181513,TQ317815,"City of London","City of London","Farringdon Without",E09000001,E05009305,England,E11000005,"Cities of London and Westminster",2002-06-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001G","Urban major conurbation",London,25,1,E01032740,,E02000001,"City of London 001",E43000191,E00000027,E14000639,18868,1,0,2018-08-21
EC1A 2BN,Yes,51.516947,-0.104733,531602,181483,TQ316814,"City of London","City of London","Farringdon Within",E09000001,E05009304,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001G","Urban major conurbation",London,22,1,E01032740,,E02000001,"City of London 001",E43000191,E00000026,E14000639,18868,1,0,2018-08-21
EC1A 2BP,Yes,51.517137,-0.105345,531559,181503,TQ315815,"City of London","City of London","Farringdon Within",E09000001,E05009304,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001G","Urban major conurbation",London,23,1,E01032740,,E02000001,"City of London 001",E43000191,E00000026,E14000639,18868,1,0,2018-08-21
EC1A 2DE,Yes,51.517239,-0.106076,531508,181513,TQ315815,"City of London","City of London","Farringdon Within",E09000001,E05009304,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",13,1,"Greater London","City of London","City of London 001G","Urban major conurbation",London,26,1,E01032740,,E02000001,"City of London 001",E43000191,E00000026,E14000639,18868,1,1,2018-08-21
EC1A 2DH,Yes,51.516842,-0.102676,531745,181475,TQ317814,"City of London","City of London","Farringdon Without",E09000001,E05009305,England,E11000005,"Cities of London and Westminster",2004-10-01,,"City of London, unparished area","",1,1,"Greater London","City of London","City of London 001G","Urban major conurbation",London,27,1,E01032740,,E02000001,"City of London 001",E43000191,E00000027,E14000639,18868,1,0,2018-08-21
EC1A 2DJ,Yes,51.516996,-0.102727,531741,181492,TQ317814,"City of London","City of London","Farringdon Without",E09000001,E05009305,England,E11000005,"Cities of London and Westminster",1998-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001G","Urban major conurbation",London,26,1,E01032740,,E02000001,"City of London 001",E43000191,E00000027,E14000639,18868,1,0,2018-08-21
EC1A 2DP,Yes,51.517051,-0.102812,531735,181498,TQ317814,"City of London","City of London","Farringdon Without",E09000001,E05009305,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001G","Urban major conurbation",London,26,1,E01032740,,E02000001,"City of London 001",E43000191,E00000027,E14000639,18868,1,1,2018-08-21
EC1A 2DQ,Yes,51.516671,-0.102542,531755,181456,TQ317814,"City of London","City of London","Farringdon Without",E09000001,E05009305,England,E11000005,"Cities of London and Westminster",2009-08-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001G","Urban major conurbation",London,28,1,E01032740,,E02000001,"City of London 001",E43000191,E00000027,E14000639,18868,1,0,2018-08-21
EC1A 2EJ,Yes,51.516921,-0.101981,531793,181485,TQ317814,"City of London","City of London","Farringdon Without",E09000001,E05009305,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001G","Urban major conurbation",London,28,1,E01032740,,E02000001,"City of London 001",E43000191,E00000027,E14000639,18868,1,0,2018-08-21
EC1A 2FD,Yes,51.517128,-0.104206,531638,181504,TQ316815,"City of London","City of London","Farringdon Within",E09000001,E05009304,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",1,1,"Greater London","City of London","City of London 001G","Urban major conurbation",London,23,1,E01032740,,E02000001,"City of London 001",E43000191,E00000026,E14000639,18868,1,0,2018-08-21
EC1A 2FG,Yes,51.517594,-0.105773,531528,181553,TQ315815,"City of London","City of London","Farringdon Without",E09000001,E05009305,England,E11000005,"Cities of London and Westminster",2002-07-01,,"City of London, unparished area","",1,1,"Greater London","City of London","City of London 001G","Urban major conurbation",London,22,1,E01032740,,E02000001,"City of London 001",E43000191,E00000026,E14000639,18868,1,0,2018-08-21
EC1A 4AB,Yes,51.519338,-0.097398,532104,181762,TQ321817,"City of London","City of London","Farringdon Within",E09000001,E05009304,England,E11000005,"Cities of London and Westminster",2010-03-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001A","Urban major conurbation",London,29,1,E01000001,,E02000001,"City of London 001",E43000191,E00166756,E14000639,29111,1,1,2018-08-21
EC1A 4AE,Yes,51.520801,-0.097798,532072,181924,TQ320819,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",2008-10-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022H","Urban major conurbation",London,26,1,E01033490,,E02000575,"Islington 022",E43000209,E00013434,E14000764,11372,1,1,2018-08-21
